PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
94056,1,1,"Ketchum, William",male,61.0,0,0,PC 442165,109.48,C13390,Q
27377,0,3,"Cody, Linda",female,44.0,0,0,310706,267.79,,S
74087,0,3,"Horner, Isidro",male,44.0,0,0,440868,5.86,,S
46236,0,1,"Nikolai, Diane",female,49.0,1,2,PC 27446,30.71,A4151,S
81483,1,3,"Flachs, Patricia",female,28.0,0,0,,8.34,,S
29837,1,1,"Vasquez, Raymond",male,48.0,1,1,429070,123.4,B11676,C
68923,1,3,"Palms, Phyllis",female,65.0,3,0,,23.25,,S
19654,0,3,"Bourg, Janet",female,71.0,0,1,12603,15.74,,S
39457,1,2,"Kaufman, Judy",female,31.0,0,0,7390,8.16,,S
19117,1,2,"Schultz, Janice",female,27.0,0,0,SC/PARIS 415631,11.27,,S
82796,0,2,"Coppock, John",male,24.0,0,0,8785,8.78,,S
66770,0,1,"Shoults, Daniel",male,58.0,1,1,456730,16.12,,S
59991,0,1,"Gurganus, Jeffrey",male,29.0,0,5,PC 36881,75.81,A22516,S
3474,0,3,"Graham, Dana",female,28.0,0,0,478243,10.3,,S
49934,1,3,"Hawkins, Marylin",female,22.0,0,0,485571,12.92,,S
65175,0,3,"Burns, Miguel",male,3.0,1,2,12256,34.25,,S
47708,1,3,"Griffin, Ronnie",male,4.0,1,2,14369,28.62,,C
74607,1,3,"Sommers, Keri",female,31.0,0,0,,5.98,,S
15002,1,2,"Hill, Yolanda",female,59.0,0,2,24637,75.25,,C
35018,0,1,"Massenburg, James",male,28.0,0,1,26559,223.68,C8889,S
62009,1,2,"Anderson, Jerry",male,22.0,1,0,39430,27.8,C4652,S
77082,0,1,"Jones, Steven",male,7.0,1,0,13615,84.71,B12719,S
83709,1,3,"Ansell, Lillian",female,72.0,0,0,50909,9.97,,C
95870,1,1,"Day, Caroline",female,73.0,0,0,PC 177640,141.53,B20882,Q
56982,0,3,"Johnson, Moises",male,53.0,0,0,A/5 13060,8.04,,S
20273,1,2,"Nelson, Daniel",male,20.0,0,0,,7.98,,S
30869,1,1,"Neil, Naomi",female,30.0,2,0,26394,81.59,C9667,C
10772,1,3,"Polit, Connie",female,22.0,0,0,C.A. ,12.78,,S
67226,0,1,"Soto, Duncan",male,53.0,2,2,PC 34944,29.65,D12536,S
12291,1,1,"Gilbert, Marcella",female,40.0,1,0,PC 28212,258.52,C18057,C
34636,0,3,"Mccullough, David",male,20.0,0,0,14709,11.61,,S
39849,0,3,"Taylor, Leroy",male,46.0,0,0,458435,10.57,,S
44860,1,3,"Sanders, Harold",male,23.0,0,0,F.C.C. 327248,28.66,C16045,C
81408,0,2,"Burger, William",male,55.0,0,0,457603,304.69,,S
74016,1,2,"Soria, Mildred",female,66.0,1,1,331256,10.77,,S
22379,0,3,"Bell, Christopher",male,20.0,0,0,A. 11760,10.11,,S
36222,0,1,"Conover, David",male,45.0,0,3,P/PP 14260,8.52,,S
63169,0,2,"Barnett, Claude",male,72.0,1,0,11947,28.91,,S
24584,1,1,"Loop, Rolando",male,37.0,1,0,9529,31.97,A10324,S
46971,0,3,"Fuller, Louis",male,25.0,0,0,40444,9.65,,S
59244,1,2,"Vargas, Lynn",male,57.0,0,0,11436,30.36,,
56520,0,3,"Mccaslin, Walter",male,20.0,1,1,7623,25.68,,S
97980,0,1,"Bullock, William",male,22.0,1,2,18045,28.94,D8118,S
11530,0,3,"Collins, Forest",male,3.0,1,2,C.A. 456906,30.86,,C
90455,1,2,"Wexler, Diane",female,35.0,1,1,14359,28.71,,S
36500,1,1,"Carroll, Luke",male,61.0,1,2,11023,83.62,B18799,C
46485,0,2,"Winslow, Joseph",male,9.0,1,0,10924,31.45,,S
16649,0,3,"Murray, Alda",female,57.0,0,0,9944,8.22,,S
14713,0,3,"Snyder, John",male,14.0,0,0,58032,6.43,,S
3406,1,2,"Stevenson, Lois",female,7.0,0,0,6719,7.74,,S
2133,1,2,"Obrien, Eugenia",female,33.0,0,0,404146,23.19,C20274,Q
95538,1,3,"Juliano, Matilda",female,30.0,0,0,9243,6.37,,S
66124,0,3,"Zuber, William",male,3.0,1,2,424749,91.1,,S
51322,0,3,"Haley, Roland",male,61.0,0,0,409063,27.42,,S
83114,1,3,"Medina, Matha",female,15.0,0,0,18099,13.88,,S
45649,0,2,"Padilla, Jerry",male,44.0,0,0,9700,7.64,,S
44959,1,3,"Pancoast, Chris",male,57.0,0,0,,9.2,,S
83488,0,3,"Hogan, Jason",male,45.0,0,0,215107,8.33,,S
12744,0,3,"Wright, Jessie",female,29.0,0,0,PP 14026,30.87,,Q
84870,1,3,"Trew, Jamie",female,23.0,0,0,A/5 ,6.13,,S
86399,1,1,"Faust, Alaine",female,29.0,0,1,S.C./PARIS 47031,67.14,D9159,S
91381,1,1,"Coyle, Elvin",male,44.0,1,0,PC 459128,146.36,B14712,S
40639,1,2,"Murphey, Thelma",female,39.0,1,0,518745,28.02,C21929,C
57963,0,3,"Chaffee, Samuel",male,34.0,0,0,4158314,11.18,,S
68695,1,2,"Semple, Jeanne",female,31.0,0,0,,12.26,,S
19363,0,2,"Metivier, Theresa",female,43.0,0,0,27477,13.13,,C
7403,1,2,"Fieck, Sophie",female,61.0,0,2,26425,10.31,E20842,C
22946,0,3,"Gear, Alfred",male,43.0,0,0,A/5 ,10.14,,S
60481,1,2,"Johnson, Jessie",female,62.0,0,0,452965,4.55,,C
11668,0,3,"Reese, Xavier",male,55.0,0,2,CA. 463351,81.21,,S
82871,0,3,"Parker, Willie",male,43.0,8,6,3632421,10.12,,S
64783,1,3,"Canclini, Marguerite",female,3.0,1,0,CA. 221703,29.81,B21463,C
68416,0,2,"Gonzalez, Phillip",male,60.0,0,0,SOTON/O2 323679,24.45,,S
24376,1,1,"Wallace, Carolyn",female,62.0,0,0,16843,31.11,C18586,C
63483,0,3,"Thompson, Zachary",male,25.0,1,1,7946,69.29,,S
41769,0,3,"Younts, Victoria",female,4.0,1,2,476327,78.26,,C
83446,1,3,"Fernandez, Robert",male,5.0,4,1,13830,35.18,,S
38040,1,1,"Pinette, Laura",female,60.0,0,0,40823,123.23,D16560,C
62189,0,1,"White, Allison",female,54.0,0,2,PC 28660,29.6,B9389,Q
20406,1,1,"Stickland, Nancy",female,68.0,0,0,11065,26.94,,C
73688,1,1,"Jandrey, Jennifer",female,54.0,0,0,PC 446662,174.99,C18177,C
41862,0,3,"Meyers, Ramiro",male,21.0,0,0,C.A. 41126,7.05,,S
87822,1,3,"Mcadams, Susan",female,49.0,0,0,A.5. 300479,26.9,E13576,C
12690,0,2,"Chau, Richard",male,26.0,0,1,213126,36.49,,S
83123,1,3,"Landers, Franklyn",male,25.0,0,0,25452,10.6,,S
2182,1,2,"Merritt, Rita",female,69.0,0,0,477427,14.68,,S
66152,0,1,"Dowdy, Rita",female,27.0,1,0,350113,24.59,D16103,Q
23841,0,3,"Moland, Bradley",male,55.0,1,0,20946,7.73,,S
55863,0,1,"Stephens, Darin",male,52.0,1,0,24856,125.86,C7503,C
60474,1,3,"Malone, Gloria",female,6.0,1,2,10409,27.76,,S
70628,1,2,"Leonard, Belinda",female,52.0,0,0,SC/PARIS 409178,7.39,,S
40692,0,3,"Trotter, Howard",male,47.0,0,0,408610,8.78,,S
66364,0,3,"Lopez, Andrew",male,17.0,0,0,474864,4.72,,S
12969,1,2,"Tankersley, Sheila",female,64.0,0,0,61276,27.28,,S
17085,1,1,"Carrigan, John",male,53.0,0,0,PC 37693,59.01,A10627,C
78703,0,1,"Bolin, Benjamin",male,39.0,0,0,30454,90.73,D4080,S
7730,0,2,"Griffith, Karen",female,55.0,1,1,STON/O2. 23626,34.39,F14279,S
81141,0,2,"Graham, Justin",male,47.0,0,0,A. 25815,9.04,,S
51251,0,3,"Bratchett, Maurice",male,25.0,0,0,10050,22.77,,S
60220,1,2,"Park, Annette",female,28.5,0,0,27726,6.97,,S
35356,1,1,"Campbell, Karen",female,58.0,0,1,443095,8.62,,C
53738,0,3,"Ong, Neil",male,53.0,0,0,12051,10.84,,S
25334,1,1,"Bolen, Tammy",female,26.0,0,0,30147,200.87,D17196,C
55443,1,2,"Permenter, Norma",female,25.0,0,0,28279,3.56,,S
44672,1,2,"Thayer, Franklin",male,58.0,0,9,469448,30.01,,S
48777,1,1,"Brooks, Kimberly",female,57.0,1,2,PC 439560,143.81,B19417,C
945,0,2,"Webb, Rae",female,31.0,0,1,185666,30.14,,S
54028,0,1,"Silva, Josh",male,61.0,0,0,207988,9.43,C16775,S
41199,1,3,"Miller, Clara",female,60.0,0,0,436449,9.85,,S
79667,1,1,"Robinson, Kecia",female,65.0,0,0,23907,31.93,D10467,C
53512,1,1,"Mcclendon, Andrea",female,33.0,0,0,433850,492.49,C20374,C
64579,1,2,"Chamberland, Blanche",female,59.0,0,0,468786,37.99,,C
88606,0,2,"Wammack, Jose",male,40.0,0,4,A. 45718,9.93,,S
52098,1,1,"Manzanares, Victoria",female,35.0,0,0,3600752,220.85,B17608,C
69240,0,1,"Schleusner, Andrew",male,22.0,0,0,4767,7.84,C17819,S
59200,1,1,"Camp, Gary",male,49.0,0,0,12318,115.5,A9460,S
28271,0,1,"Rangel, David",male,51.0,1,1,PP 47636,24.83,A16778,S
28574,0,2,"Turnage, Aaron",male,45.0,0,0,12206,27.86,A13240,S
78735,1,1,"Green, Latoya",female,27.0,0,0,23192,98.9,C7119,C
32122,0,1,"Skinner, Ken",male,37.0,0,0,4237427,21.51,,S
7478,0,3,"Ballard, Alberto",male,30.0,0,0,357289,9.62,,S
12358,1,2,"French, Steven",male,32.0,0,0,39499,31.86,,S
46981,1,1,"Crecelius, Brandon",male,23.0,0,0,PC 360850,10.87,C9176,C
29782,1,1,"Zingaro, Christopher",male,30.0,0,0,35202,26.29,B6561,Q
36095,1,1,"Benitez, James",male,45.0,0,1,416562,30.93,C17430,C
2255,1,2,"Lawless, Carol",female,,1,1,29087,28.51,,S
67557,1,2,"Ferguson, Betty",female,67.0,1,1,7580,54.02,,S
60902,1,2,"Perkins, Denise",female,65.0,0,0,19597,11.12,,C
95101,1,3,"Armstrong, Wendy",female,9.0,4,1,16033,29.65,,S
15004,0,3,"Sublett, Dominic",male,24.0,0,0,192208,12.97,,S
39565,1,2,"Davis, Lou",female,56.0,0,0,50202,33.21,,C
9056,0,1,"Griswold, Greg",male,48.0,0,0,431131,27.16,C15166,S
61127,1,1,"Templeton, Miesha",female,58.0,0,0,24427,30.36,D10278,C
31083,0,1,"Foster, Robert",male,29.0,0,2,10901,123.51,C4766,S
37734,1,2,"Craig, Lindsay",female,22.0,1,0,419968,26.93,,S
24970,1,3,"Gray, Phyllis",female,52.0,0,3,A. 39551,11.45,,S
71763,1,3,"Ellis, Michael",male,41.0,0,0,,11.03,,S
34841,0,1,"Bennett, Desirae",female,55.0,1,0,25062,76.75,B15815,S
80630,0,3,"Valdez, Alton",male,27.0,0,0,38715,8.92,,S
59256,1,1,"Jewell, Kristin",female,46.0,0,0,16365,115.34,C8480,Q
79881,1,1,"King, Sparkle",female,53.0,0,0,184129,28.17,B20036,Q
52113,0,3,"Schoonmaker, Frederick",male,37.0,0,0,42006,8.18,,S
77883,0,3,"Raymond, Stephen",male,30.0,3,0,38468,10.02,,S
28481,1,3,"Allen, Mallory",female,18.0,0,2,11601,31.52,,C
44631,1,3,"Robinson, Michael",male,20.0,0,0,,5.18,,S
10812,0,1,"Nelson, Arnold",male,,0,0,353136,22.65,,C
98584,1,2,"Nieves, Nancy",female,,0,0,7396,10.87,,C
77633,0,3,"Weisgarber, Ronald",male,4.0,4,0,44866,10.94,,S
87275,0,3,"Pope, Rusty",male,22.0,0,0,SOTON/OQ 27767,11.73,,S
96949,1,3,"Martin, Beverly",female,21.0,0,0,18775,22.91,,S
61118,0,2,"Day, Trinidad",female,21.0,0,0,10003,4.87,,S
93067,1,2,"Anderson, Birdie",female,15.0,0,0,25252,30.03,,S
49605,0,2,"Kelso, Mildred",female,61.0,0,0,451442,22.99,,S
33576,0,3,"Voss, Juanita",female,0.17,1,1,335321,7.2,,S
36021,1,1,"Leech, Frances",female,40.0,0,0,445425,7.81,D12788,C
54786,1,2,"Lugo, Dorothy",female,11.0,0,1,441900,25.83,,S
50711,0,1,"Pyanowski, Daniel",male,47.0,0,9,191579,69.84,C18711,S
10865,1,3,"Arnold, Edward",male,58.0,0,0,188061,16.88,,S
92696,0,2,"Hawkins, Damian",male,39.0,0,0,29395,14.44,,S
1630,1,3,"Brough, Gary",male,65.0,0,0,S.O.C. 302596,13.6,,S
76305,0,2,"Estep, Ryan",male,,1,1,12201,32.72,,S
47460,0,1,"Escobar, Leslie",female,59.0,0,1,458329,33.13,C14934,S
99474,1,1,"Miller, Susan",female,71.0,0,0,42673,204.73,D22139,C
70972,1,1,"Grove, Earnestine",female,44.0,0,0,362070,29.43,,C
87528,0,1,"Nunez, Mark",male,59.0,0,2,PC 338745,106.64,A7681,S
69469,0,3,"Angell, Richard",male,21.0,0,0,6161,193.48,,S
64007,1,1,"Walker, Tom",male,39.0,1,0,34036,84.93,D12956,C
76275,1,2,"Roney, William",male,,0,0,16953,4.42,,S
5980,0,3,"Gabert, George",male,36.0,0,0,A. 11420,10.16,,S
16494,1,2,"Dunn, Rhonda",female,40.0,2,0,41811,20.83,,S
49573,0,3,"Anderson, John",male,18.0,1,0,A. 18851,9.8,,S
10991,0,3,"Ross, Peggy",female,3.0,0,1,26676,81.71,,S
51798,1,2,"Rapier, Delores",female,,0,0,9294,21.94,,S
32251,0,3,"Dixon, George",male,42.0,0,0,9568,100.18,C11929,S
15365,1,3,"Robinson, Frances",female,7.0,8,3,,25.1,,S
66680,1,1,"Cunningham, John",male,49.5,0,0,215002,131.78,C10987,C
51400,1,1,"Sevilla, Lillian",female,39.0,0,4,16528,8.87,B14010,Q
540,1,1,"Klaus, Dorothy",female,22.0,1,1,205742,157.0,B6802,C
85319,0,3,"Jones, William",male,33.0,0,0,9894,10.82,,S
55993,1,1,"Goodson, Mark",male,17.0,0,0,173141,65.97,D12099,C
35650,1,1,"Dinh, Marlene",female,44.0,0,0,15819,381.31,A12847,S
63549,0,3,"Acencio, Eva",female,60.0,0,0,47198,11.47,,S
49170,1,2,"Brake, Stacy",female,22.0,0,0,378882,11.81,,C
34013,1,1,"Nicolas, Margaret",female,41.0,0,0,450285,28.84,C14635,C
94283,0,3,"Meyer, Todd",male,25.0,0,0,39785,11.2,C18389,S
77239,0,3,"Johnson, Douglas",male,4.0,1,2,445373,82.77,,S
81116,0,1,"Eastman, Valerie",female,55.0,1,0,28318,26.64,A16164,S
56993,0,1,"Garcia, James",male,14.0,1,0,10404,20.1,,S
58617,1,3,"Benfield, Ernestine",female,54.0,3,1,,11.07,,S
43994,1,2,"Emery, Veronica",female,63.0,0,0,,6.84,D4173,S
77240,1,3,"Medved, Tiffany",female,61.0,0,0,,12.51,,S
59557,0,2,"Inda, Eddie",female,9.0,0,2,7187,28.82,,S
45703,0,1,"Trammell, Ralph",male,42.0,0,0,183048,462.58,A4451,S
77036,0,3,"Rowley, Anthony",male,31.0,0,0,,10.57,,S
28440,1,1,"Andrews, Harold",male,31.0,0,0,25336,82.84,B11132,C
16709,1,3,"Hudnall, Cindy",female,23.0,3,0,,28.72,,Q
62033,0,1,"Schrom, Donald",male,45.0,1,0,7909,73.9,A14045,C
54093,1,2,"Miller, Douglas",male,66.0,2,0,10091,20.23,E2460,S
32753,1,2,"Robertson, Jerica",female,60.0,0,0,444645,3.63,,S
69132,0,3,"Duttry, Wendy",female,19.0,0,0,14573,4.32,,S
83052,1,1,"Powell, Nella",female,60.0,0,0,472961,80.0,C7909,C
41811,0,3,"Roderick, Vicki",female,5.0,1,2,436300,30.04,,S
30554,0,3,"Rumph, Jesse",male,26.0,0,0,A/5. 190712,11.45,,S
92177,1,1,"Milligan, Rachelle",female,50.0,0,0,25851,72.81,C19640,C
19302,0,1,"Crowley, Connie",female,31.0,1,1,23448,29.94,F22280,S
82763,1,1,"Glisson, Taylor",male,28.0,0,2,20983,18.65,C20689,S
6607,0,1,"Swift, Brian",male,49.0,0,0,434295,146.01,A5171,S
62610,0,1,"Henderson, Marcos",male,29.0,0,0,14204,62.46,C14310,S
14770,1,3,"Hull, Karl",male,22.0,0,0,26455,4.18,,S
32681,0,3,"Roy, Steven",male,45.0,1,0,CA. 26408,239.28,B9230,S
25889,0,3,"Marasco, John",male,8.0,4,2,,13.55,,S
45281,0,2,"Garner, Ryan",male,22.0,0,0,23375,10.74,,S
53229,1,1,"Nelson, Matilda",female,70.0,0,0,9909,31.49,,S
91926,1,1,"Lew, Mary",female,68.0,1,0,PC 9151,169.38,D4296,Q
31732,1,1,"Nelson, Jane",female,56.0,0,0,216535,85.17,C5014,C
50467,0,3,"Bray, David",male,17.0,0,0,23730,8.96,C13944,C
84404,0,3,"Wilson, Virgil",male,25.0,0,0,28485,21.52,,S
27198,1,1,"Paige, Tamara",female,45.0,0,0,13218,282.06,A17565,C
12740,0,3,"Gonzalez, John",male,27.0,0,0,29270,11.16,,S
73921,1,2,"Messer, Mary",female,25.0,0,1,11289,11.09,,C
64621,1,2,"Laughlin, Alta",female,50.0,1,1,4183898,28.18,,S
14717,0,3,"Fulmore, Charles",male,44.0,0,0,A. 333555,10.91,,S
96502,0,3,"Weckerly, Cyrus",male,33.0,0,0,9957,10.45,,S
973,0,3,"Kazee, Miguel",male,44.0,2,0,12742,28.1,,S
4982,0,1,"Leonhardt, John",male,23.0,0,0,25360,7.93,,S
47538,1,1,"Swearengin, Debra",female,34.0,0,0,24262,65.82,D5329,C
27006,1,1,"Scarborough, Nichole",female,74.0,0,0,156881,27.8,D17432,C
89502,1,3,"Picking, John",male,50.0,0,0,,10.29,,S
56028,0,3,"Watkins, William",female,7.0,1,1,406420,79.32,,S
46811,1,2,"Nagase, Kerry",female,61.0,1,0,15957,28.47,B22554,C
10631,1,3,"Webster, Laura",female,65.0,0,1,26738,8.52,,S
40228,1,1,"Mcclanahan, Samuel",male,52.0,0,0,464088,63.16,A20336,C
14302,1,2,"Alfaro, Sally",female,56.0,0,1,386784,26.7,C10266,C
87595,0,2,"Smith, Pamela",female,34.0,0,0,A. 16406,11.17,,C
57313,1,3,"Shipp, Andrea",female,44.0,1,1,312163,31.15,,S
24933,0,1,"Knie, Douglas",male,54.0,0,0,13031,21.56,,S
56470,0,1,"Pluemer, Caleb",male,2.0,0,0,458076,42.89,,S
42153,1,2,"Munoz, Lou",female,46.0,0,0,43401,9.51,,S
47449,1,2,"Rivera, Sherry",female,4.0,1,1,12983,28.56,,S
36997,1,1,"Austin, Katherine",female,29.0,0,0,11802,77.36,C9973,C
5687,1,3,"Norris, Gregory",male,35.0,2,1,415505,78.13,,S
78582,0,1,"Lamb, Lucas",male,43.0,1,0,26241,133.33,C6978,S
96438,0,3,"Bergeron, Freddy",male,23.0,0,0,40750,8.85,,S
27671,0,3,"Corner, Tyrone",male,50.0,0,0,C.A. 20275,7.3,,S
46807,1,3,"Craig, Justin",female,1.0,1,2,462669,29.61,,S
44789,1,2,"Johnson, Darla",female,48.0,0,0,25219,8.47,,S
71514,0,3,"Taylor, Angel",female,38.0,0,0,403530,30.68,,S
34276,0,3,"Bozell, Eric",male,21.0,0,0,STON/O 433188,9.07,,S
74738,0,3,"King, Gene",male,36.0,4,0,461894,23.23,,S
69989,0,3,"Hunt, Angel",male,42.0,0,0,469182,369.38,C22502,S
41410,0,3,"Long, Wm",male,32.0,0,0,13857,9.87,C3417,S
93779,1,2,"Castaneda, Margaret",female,52.0,0,0,492793,27.44,,S
30332,0,2,"Young, Joe",male,37.0,0,0,S.O.C. 4164835,10.55,,S
4645,0,3,"Houchin, Kenneth",male,29.0,1,2,196053,27.05,,S
3756,1,1,"Shirley, Lee",female,53.0,0,0,PC 27820,264.21,C3076,C
55044,0,3,"Halvorsen, Trenton",male,47.0,0,0,34582,6.42,,S
12208,1,2,"David, Nancy",female,55.0,0,0,41800,33.79,,S
95373,0,1,"Dvorak, Craig",male,51.0,2,6,10430,31.48,B15606,S
22013,0,3,"Haynes, William",male,54.0,8,9,304068,12.03,,S
35715,1,3,"Boyce, Anthony",male,16.0,0,0,A. 26584,8.39,,S
78177,1,2,"Seger, Colleen",female,6.0,4,1,10608,30.55,F4332,S
32732,0,2,"Fletcher, Steven",male,56.0,1,0,W./C. 193564,29.1,,S
80243,1,2,"Williams, David",male,55.0,0,0,15188,9.44,,S
46447,0,1,"Smith, Cindy",female,44.0,0,0,PC 46420,136.66,C19911,
68512,0,3,"Gilbreath, Keshia",female,32.0,0,0,C.A. 409534,4.96,,C
64920,1,1,"Johnson, Catherine",female,52.0,0,0,21329,20.53,B20578,Q
45241,0,3,"Turner, Gregory",male,49.0,0,0,STON/O2. 309486,9.06,,S
24663,0,3,"Sant, Richard",male,37.0,1,0,29926,8.84,,S
44833,1,2,"Howard, Tammy",female,12.0,0,2,445972,27.73,,S
36043,1,1,"Hatch, Clyde",male,34.0,0,0,41628,299.5,C10322,S
88233,1,1,"Dunn, Ruby",female,22.0,0,0,13098,34.36,C9964,S
26489,0,3,"Burr, Robert",male,22.0,0,0,STON/O 22637,6.89,,S
59259,1,2,"Brown, Helen",female,28.0,0,0,31647,29.08,,C
94217,1,1,"Moreno, David",male,22.0,0,0,26646,26.27,,S
12472,1,2,"Swanberg, Bessie",female,4.0,2,1,449086,28.48,,C
38766,1,2,"Willson, Barbara",female,9.0,0,1,57505,25.29,,C
14185,1,3,"Hernandez, Linda",female,10.0,0,0,S.O./P.P. 9771,7.24,,S
74968,0,3,"Sobers, David",male,3.0,0,0,STON/O 29003,8.97,,S
33672,1,1,"Erdmann, Florence",female,54.0,0,0,469571,125.28,B2294,Q
2490,1,3,"Taylor, Dirk",male,2.0,1,2,502773,30.68,,S
20996,0,3,"Boysen, Mario",male,59.0,0,0,345649,11.11,,S
26241,1,2,"Ackerman, Bernice",female,25.0,1,0,,27.23,,S
98220,0,3,"Boyd, Timothy",male,28.0,0,0,STON/O 39013,11.73,,S
97692,0,3,"Rogers, Arturo",male,31.0,0,0,C.A. 57386,6.33,,S
70250,0,3,"Martin, Gregory",male,11.0,3,3,,29.49,,S
72594,1,3,"Doss, Ryan",male,17.0,0,0,A. 29322,7.29,,S
61270,0,1,"Moultrie, Weldon",male,32.0,1,0,12270,67.16,A12650,S
94699,1,3,"Bardwell, Nicole",female,54.0,3,0,28510,31.81,,S
87208,1,1,"Newman, Charmain",female,55.0,0,0,PC 48453,256.77,C22455,C
19811,0,3,"Jones, Ernesto",male,24.0,0,0,A. 473975,10.75,,S
41079,1,3,"Ford, Amelia",female,41.0,0,0,417001,27.79,C2929,S
3156,1,3,"Kim, Clifton",male,29.0,0,0,,9.24,,S
5979,0,1,"Hill, Shirley",female,30.0,1,0,28274,73.37,C17112,S
17093,1,2,"Peters, Ethel",female,51.0,0,5,F.C. 22737,9.46,,S
45022,0,3,"Kelly, William",male,37.0,0,0,SOTON/O2 24651,7.49,,S
48689,1,2,"Tucker, Samuel",male,34.0,0,0,A. 3871306,35.25,,S
94934,0,3,"Collins, Leo",male,23.0,0,0,439249,24.85,,S
304,0,3,"Williams, Steven",male,38.0,0,0,A. 38233,10.41,,S
20198,1,3,"Keyt, Mamie",female,0.33,1,2,SC/PARIS 454187,31.97,,S
5835,0,2,"Makhija, Giovanni",male,35.0,0,0,15352,27.4,,C
35230,0,3,"Haugabrook, Bennie",male,29.0,0,0,8443,7.25,,S
3072,0,3,"Harris, Raul",male,50.0,0,0,436573,5.28,,S
67597,1,3,"Rivera, Olive",female,0.25,1,1,441000,29.62,,S
55340,0,1,"Neville, Vanessa",female,22.0,3,2,436649,29.57,A5418,S
91649,0,1,"Vance, David",male,29.0,0,0,16101,22.94,,S
30111,0,3,"Jarvis, Brian",male,17.0,1,2,12841,12.76,,C
87181,1,3,"Mccully, Zoila",female,60.0,0,1,SC/PARIS 237157,25.98,,C
77172,0,3,"Moore, Troy",male,28.0,1,0,419818,8.01,,S
76371,0,3,"Carey, Frank",male,36.0,0,0,14227,8.83,,S
82146,0,1,"Steinert, Kristen",female,23.0,0,2,436665,186.8,B21523,S
17739,0,3,"Torres, Audrey",female,56.0,0,2,PP 37846,25.36,,S
88626,1,3,"Archer, Rebecca",female,60.0,0,0,SOTON/OQ 7811,32.16,,C
36565,1,3,"Jackson, Gerry",male,4.0,1,2,47476,38.14,,S
63616,0,3,"Phelan, Byron",male,38.0,0,0,A. 36135,10.63,,Q
55651,1,2,"Woodyard, Rona",female,53.0,0,0,10941,32.13,,C
52305,1,2,"Clark, Steven",male,64.0,0,0,8695,8.97,,S
25641,1,1,"Galvan, Candace",female,57.0,1,0,27913,33.25,C12540,S
64176,0,2,"Stewart, Daniel",male,16.0,0,0,STON/O2. 30381,8.16,,S
23039,1,2,"Garcia, Shirley",female,41.0,0,1,23563,26.62,,C
9140,0,2,"Schryer, Carlton",male,59.0,0,0,28046,48.4,,S
78457,0,3,"Davila, Rodney",male,27.0,0,0,342553,10.81,,S
8372,0,3,"Clemons, Jesus",male,53.0,0,0,11291,7.25,,S
16993,0,3,"Mitchell, Max",male,35.0,0,0,S.O.C. 14049,11.21,,S
41532,1,2,"Talbot, Judith",female,,0,0,19458,10.93,,S
40314,1,3,"Adams, Tammy",female,73.0,0,0,24620,21.31,,S
48929,1,1,"Freeman, Otis",male,36.0,0,0,SC/Paris 24570,95.22,C20053,C
82058,0,3,"Torres, Patricia",female,43.0,0,0,,24.7,,S
53924,0,1,"Weeks, Gregory",male,47.0,1,2,PC 23920,86.68,A20389,S
54972,0,1,"Loy, Frank",male,29.0,0,0,361106,28.24,,S
91195,1,3,"Simmons, Theresa",female,70.0,0,0,45595,12.06,F4228,C
9668,0,2,"Kelley, Carson",male,28.0,0,0,345532,26.93,,S
6564,0,1,"Rifenbark, Henry",male,19.0,1,2,SC/AH 23859,68.49,A6342,S
86682,0,3,"Pinto, Christopher",male,3.0,1,2,416084,32.89,,S
39097,0,2,"Flies, Donna",female,30.0,2,0,11086,9.3,,S
42282,0,2,"Clark, Elizabeth",female,11.0,0,5,476530,30.59,,S
48305,1,3,"Rinaldi, Rose",female,47.0,0,0,A/5. 14269,11.98,,S
71922,0,1,"Daniels, Alice",female,45.0,0,0,41292,280.72,C19443,S
8796,0,3,"Blackford, Robby",male,42.0,0,2,216540,71.16,B15143,S
37180,1,3,"Garafalo, Lillian",female,36.0,0,0,27120,31.5,,S
14316,0,3,"Wilson, Randall",male,57.0,0,0,431225,8.03,,S
60537,0,3,"Gist, Douglas",male,35.0,1,0,15052,22.07,,S
53724,0,3,"Whipps, Vincent",male,22.0,0,0,461710,8.08,,S
38684,1,3,"Mcelyea, Bertha",female,23.0,0,0,25631,2.19,,S
83466,1,3,"Washburn, Jennifer",female,20.0,0,0,F.C.C. 306373,8.88,,S
83537,0,2,"Rivera, Louis",male,23.0,0,0,9688,26.28,,S
65705,0,1,"Havard, Keith",male,34.0,0,2,236016,27.11,C7946,S
55571,0,2,"Aslanian, Kevin",male,63.0,0,0,458630,26.33,,S
80853,1,1,"Soler, Maria",female,27.0,0,0,216366,59.53,D2452,C
53598,0,1,"Ford, Michael",male,53.0,0,0,29023,15.62,C7649,S
99950,0,1,"Hedley, Robert",male,46.0,0,0,457119,30.15,A23667,C
99356,0,3,"Gellert, Ray",male,36.0,8,0,461666,12.21,,S
8883,1,2,"Pilgrim, Michelle",female,36.0,4,1,25720,9.11,,S
26399,0,3,"Thornton, Thomas",male,36.0,0,0,42095,8.89,,S
51679,0,2,"Huffstetler, Heather",female,26.0,1,1,189408,24.43,E5736,S
45380,1,1,"Allen, Robert",male,52.0,0,0,23782,74.11,A18345,S
